name,ring,quadrant,isNew,status,description
Quick and Nimble,trial,languages-and-frameworks,FALSE,no change,"<p>Most of our iOS teams are now using the <strong><a href=""https://github.com/Quick/Quick"">Quick</a> and <a href=""https://github.com/Quick/Nimble"">Nimble</a></strong> pairing for their unit tests. In the <a href=""http://rspec.info/"">RSpec</a> family of behavior-driven development (BDD) testing tools, it provides very readable tests (with describe blocks) across <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/swift"">Swift</a> and Objective-C and has good support for asynchronous testing.</p>"
Vue.js,trial,languages-and-frameworks,FALSE,moved in,"<p>In the ever-changing world of front-end JavaScript frameworks, one of the emerging favorites appears to be <strong><a href=""https://vuejs.org/"">Vue.js</a>.</strong> Vue.js is a lightweight alternative to <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/angularjs"">AngularJS</a>. It is designed to be a very flexible—and a less opinionated—library that offers a set of tools for building interactive web interfaces around concepts such as modularity, components and reactive data flow. It has a low learning curve, which makes it interesting for less experienced developers and beginners. Note, though, that Vue.js is not a full-blown framework; it is focused on the view layer only and therefore is easy to integrate with other libraries or existing projects.</p>"
Angular,assess,languages-and-frameworks,TRUE,new,"<p>In the previous Radar, we moved <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/angularjs"">AngularJS</a> into the Hold ring (where it remains in this edition). When it comes to <strong>Angular 2</strong> , we're seeing mixed messages. Over the past year some teams at ThoughtWorks have used Angular 2 successfully and consider it a solid choice. However, Angular 2 is a rewrite, not an evolution, of AngularJS, and switching from AngularJS to Angular 2 is not much different than switching from AngularJS to another framework. Given the, in our experience, superior contenders such as <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/react-js"">React.js</a>, <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/ember-js"">Ember.js</a> and <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/vue-js"">Vue.js</a>, we're still hesitant to give Angular 2 a strong recommendation. We do want to highlight, though, that it is not a bad choice, especially if you bought into TypeScript.</p>"
Caffe,assess,languages-and-frameworks,TRUE,new,"<p><a href=""http://caffe.berkeleyvision.org/""><strong>Caffe</strong></a> is an open source library for deep learning created by the <a href=""http://bair.berkeley.edu/"">Berkeley Vision and Learning Center</a>. It mostly focusses on convolutional networks for computer vision applications. Caffe is a solid and popular choice for computer vision-related tasks and you can download many successful models made by Caffe users from the Caffe Model Zoo for out-of-the-box use. Like <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/keras"">Keras</a>, Caffe is a Python-based API. In Keras, however, models and components are objects created directly in Python code, whereas Caffe models are described by <a href=""https://developers.google.com/protocol-buffers/"">Protobuf</a> configuration files. Either approach has its pros and cons, and converting between the two is also possible.</p>"
DeepLearning.scala,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/ThoughtWorksInc/DeepLearning.scala"">DeepLearning.scala</a></strong> is an open source deep-learning toolkit in Scala created by our colleagues at ThoughtWorks. We're excited about this project because it uses differentiable functional programming to create and compose neural networks; a developer simply writes code in Scala with static typing. DeepLearning.scala currently supports basic types such as float, double, GPU-accelerated N-dimensional arrays as well as algebraic data types. We're looking forward to future releases of the toolkit which are said to support higher order functions and distributed training on <a href=""https://www.thoughtworks.com/radar/platforms/apache-spark"">Spark</a>.</p>"
ECMAScript 2017,assess,languages-and-frameworks,FALSE,no change,"<p><strong>ECMAScript 2017</strong> —not to be confused with ES7 (a.k.a. ECMAScript 2016)—brings several noteworthy improvements to the language. Browsers are expected to implement this standard fully in the summer of 2017, but the <a href=""https://www.thoughtworks.com/radar/tools/babel"">Babel</a> JavaScript compiler already supports a number of the features today. If you make extensive use of JavaScript and your codebase is under active development, we recommend that you add Babel to your build pipeline and begin using the <a href=""https://www.npmjs.com/package/babel-preset-es2017"">supported features</a>.</p>"
Instana,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""http://www.instana.com/"">Instana</a></strong> is yet another entrant into the crowded application performance management space. The fact that it's built from the ground up for cloud native architectures differentiates Instana from many of its competitors. Features include dynamic discovery, distributed tracing and service health plus the ability to ""time shift"" your view of your infrastructure to the moment an incident occurred. It remains to be seen whether this product can gain traction over the combination of open source projects—such as <a href=""https://www.thoughtworks.com/radar/tools/consul"">Consul</a>, <a href=""https://www.thoughtworks.com/radar/tools/prometheus"">Prometheus</a> and the implementations of <a href=""https://www.thoughtworks.com/radar/platforms/opentracing"">OpenTracing</a>—that do the same thing; however it's worth taking a look if you need an out-of-the-box solution.</p>"
JuMP,assess,languages-and-frameworks,FALSE,no change,"<p><strong><a href=""https://github.com/JuliaOpt/JuMP.jl"">JuMP</a></strong> is a domain-specific language for <a href=""https://en.wikipedia.org/wiki/Mathematical_optimization"">mathematical optimizations</a> in <a href=""http://julialang.org/"">Julia</a>. JuMP defines a common API called <a href=""https://github.com/JuliaOpt/MathProgBase.jl"">MathProgBase</a> and enables users to write solver-agnostic code in Julia. Currently supported solvers include <a href=""http://artelys.com/en/optimization-tools/knitro"">Artelys Knitro</a>, <a href=""https://projects.coin-or.org/Bonmin"">Bonmin</a>, <a href=""https://projects.coin-or.org/Cbc"">Cbc</a>, <a href=""https://projects.coin-or.org/Clp"">Clp</a>, <a href=""https://projects.coin-or.org/Couenne"">Couenne</a>, <a href=""http://www-01.ibm.com/software/commerce/optimization/cplex-optimizer/"">CPLEX</a>, <a href=""https://github.com/ifa-ethz/ecos"">ECOS</a>, <a href=""http://www.fico.com/en/products/fico-xpress-optimization-suite"">FICO Xpress</a>, <a href=""http://www.gnu.org/software/glpk/"">GLPK</a>, <a href=""http://www.gurobi.com"">Gurobi</a>, <a href=""https://projects.coin-or.org/Ipopt"">Ipopt</a>, <a href=""http://www.mosek.com/"">MOSEK</a>, <a href=""http://ab-initio.mit.edu/wiki/index.php/NLopt"">NLopt</a> and <a href=""https://github.com/cvxgrp/scs"">SCS</a>. One other benefit is the implementation of automatic differentiation technique in reverse mode to compute derivatives so users are not limited to the standard operators like sin, cos, log and sqrt but can also implement their own custom objective functions in Julia.</p>"
Keras,assess,languages-and-frameworks,TRUE,new,"<p><a href=""https://keras.io/""><strong>Keras</strong></a> is a high-level interface in Python for building neural networks. Created by a Google engineer, Keras is open source and runs on top of either <a href=""https://www.thoughtworks.com/radar/platforms/tensorflow"">TensorFlow</a> or <a href=""http://github.com/Theano/Theano"">Theano</a>. It provides an amazingly simple interface for creating powerful deep-learning algorithms to train on CPUs or GPUs. Keras is well designed with modularity, simplicity, and extensibility in mind. Unlike a library such as <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/caffe"">Caffe</a>, Keras supports more general network architectures such as recurrent nets, making it overall more useful for text analysis, NLP and general machine learning. If computer vision, or any other specialized branch of machine learning, is your primary concern, Caffe may be a more appropriate choice. However, if you're looking to learn a simple yet powerful framework, Keras should be your first choice.</p>"
Knet.jl,assess,languages-and-frameworks,TRUE,new,"<p><a href=""http://knet.rtfd.org""><strong>Knet.jl</strong></a> is the <a href=""http://www.ku.edu.tr/en"">Koç University</a> deep-learning framework implemented in <a href=""http://julia.rtfd.org"">Julia</a> by <a href=""http://www.denizyuret.com"">Deniz Yuret</a> and collaborators. Unlike gradient-generating compilers such as <a href=""https://github.com/Theano/Theano"">Theano</a> and <a href=""https://www.thoughtworks.com/radar/platforms/tensorflow"">TensorFlow</a> which force users into a restricted mini-language, Knet allows the definition and training of machine-learning models using the full power and expressiveness of Julia. Knet uses dynamic computational graphs generated at runtime for the automatic differentiation of almost any Julia code. We really like the support of GPU operations through the KnetArray type, and in case you don't have access to a GPU machine, the team behind Knet also maintains a <a href=""http://knet.readthedocs.io/en/latest/install.html#using-amazon-aws"">preconfigured Amazon Machine Image (AMI)</a> so you can evaluate it in the cloud.</p>"
Kotlin,assess,languages-and-frameworks,TRUE,new,"<p>The <strong><a href=""https://kotlinlang.org/"">Kotlin</a></strong> programming language is on many of our developers' bucket lists to assess this year, and some have already used it successfully in production. It is an open source JVM language from JetBrains. Our Swift mobile developers like it as it is syntactically closer to <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/swift"">Swift</a> and equally concise. Our Java developers have enjoyed its seamless interoperability with the Java language and tools and found it easier to learn than Scala. Kotlin supports functional programming concepts but with less features than Scala. Developers on our teams who like static typing with the compiler catching null pointer defects found themselves writing fewer boilerplate tests.</p>"
Physical Web,assess,languages-and-frameworks,FALSE,no change,"<p>We have been intrigued by the <strong><a href=""https://google.github.io/physical-web/"">Physical Web</a></strong> standard created by Google. The idea of Physical Web is simple—beacons broadcast a URL—but the possibilities are broad. Basically, this is a way to annotate the physical world, tying objects and locations into the digital realm. The current transport mechanism is <a href=""https://github.com/google/eddystone/tree/master/eddystone-url"">Eddystone URLs</a> over Bluetooth LE, and sample clients are available. Although there are obvious security concerns with following randomly discovered links, we are most interested in use cases with customized clients where you can filter or proxy the URLs as required.</p>"
PostCSS,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/postcss/postcss"">PostCSS</a></strong> is a <a href=""https://www.thoughtworks.com/radar/platforms/node-js"">Node.js</a>-based JavaScript framework for operating on an abstract syntax tree-based representation of CSS documents with a rich ecosystem of plugins. Often incorrectly thought of as a preprocessor (such as SASS or Less), we find that the real power of PostCSS comes from the number of things that can be done with the rich set of plugins which includes linting (<a href=""https://github.com/stylelint/stylelint"">the stylelint plugin</a>), cross-compilation (<a href=""https://github.com/postcss/sugarss"">the sugarss plugin</a>), name-mangling to avoid selector collision (<a href=""https://github.com/css-modules/postcss-modules"">the modules plugin</a>), boilerplate CSS code generation (<a href=""https://github.com/postcss/autoprefixer"">the autoprefixer plugin</a>), <a href=""http://cssnano.co/"">minification</a> and many others. The different maturity levels of the plugins notwithstanding, PostCSS itself remains a simple and powerful framework for treating CSS like a full-fledged language for front-end development.</p>"
Spring Cloud,assess,languages-and-frameworks,TRUE,new,"<p>Teams building systems composed of microservices need to think about coordination techniques such as service discovery, load balancing, circuit breaking and health checking. Many of these techniques require teams to set up tooling, which is not always trivial. The <strong><a href=""http://projects.spring.io/spring-cloud/"">Spring Cloud</a></strong> project provides tools for developers so they can use these coordination techniques in the familiar Spring environment. These tools support <a href=""https://www.thoughtworks.com/radar/tools/consul"">Consul</a>, <a href=""https://zookeeper.apache.org/"">ZooKeeper</a> and the <a href=""https://www.thoughtworks.com/radar/platforms/netflix-oss-full-stack"">Netflix OSS full stack</a>, all tools that we like. Simply put, it makes it easy to do the right thing with these tool sets. Although our usual concerns with Spring still stand, namely that it hides too much of the complexity, you should consider Spring Cloud if you are in the ecosystem and need to solve these problems.</p>"
Three.js,assess,languages-and-frameworks,FALSE,no change,"<p>Despite the fervor surrounding the spate of new headsets, we believe there are many VR and AR scenarios that make sense in the browser, particularly on mobile. Given this trend, we have seen an uptick in usage of <a href=""https://threejs.org/""><strong>Three.js</strong></a>, a powerful JavaScript visualization and 3D rendering framework. The growth in support for WebGL, which it is based on, has helped adoption, as has the vibrant community supporting this open source project.</p>"
WebRTC,assess,languages-and-frameworks,FALSE,no change,"<p>Widespread adoption of AR/VR as a collaboration and communication medium requires a modern and readily available video streaming platform. <strong><a href=""https://webrtc.org/"">WebRTC</a></strong> is an emerging standard for real-time communication between browsers that enables video streaming within commonly available web technologies. The range of browsers that support this standard is increasing, but Microsoft and Apple have been slow to adopt WebRTC in their proprietary browsers. If momentum continues to build, WebRTC could form the future foundation for AR/VR collaboration on the web.</p>"
AngularJS,hold,languages-and-frameworks,FALSE,no change,"<p><a href=""https://angularjs.org/""><strong>AngularJS</strong></a> helped revolutionize the world of single-page JavaScript applications, and we have delivered many projects successfully with it over the years. However, we are no longer recommending it (v1) for teams starting fresh projects. We prefer the ramp-up speed and more maintainable codebases we are seeing with <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/ember-js"">Ember</a> and <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/react-js"">React</a>, particularly in conjunction with <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/redux"">Redux</a>.</p>"
