name,ring,quadrant,isNew,status,description
GitHub Copilot,assess,tools,TRUE,new,"<p><strong><a href=""https://github.com/features/copilot"">GitHub Copilot</a></strong> is an AI coding assistant, created by a collaboration between Microsoft and OpenAI. It uses machine learning models to generate suggestions based on the context of what a developer is working on. It features strong IDE integration and uses an existing codebase and editor context to create suggestions. Despite being billed as ""your AI pair programmer"" we would not call what it does ""pairing"" — we'd probably describe it as a kind of supercharged, context-sensitive Stack Overflow. When it correctly predicts what a developer is trying to do, it can be a powerful tool for getting stuff done. Like all LLM-based AIs, though, it has a tendency to hallucinate the use of plausible but nonexistent APIs and may introduce bugs through slightly faulty algorithms. We've had success generating code at the line, block and method level, as well as creating tests or infrastructure configurations. Interestingly, it works best when you use good naming practices, so it encourages more readable code.</p><br><br><p>AI tool capabilities are advancing rapidly, and we think it's sensible for organizations to try them. Some sales pitches for Copilot have claimed very high efficiency gains, but we remain skeptical: after all, writing code isn't the only thing that developers spend time on, and it's notoriously difficult to measure developer productivity in the first place. That said, Copilot is a fairly inexpensive tool; if it offers any productivity gain at all, it's probably worth it. <a href=""https://github.com/features/preview/copilot-x"">Copilot X</a> — in preview as of this writing — offers additional functionality and integration within a software creation workflow. Copilot has a <a href=""https://docs.github.com/en/enterprise-cloud@latest/copilot/overview-of-github-copilot/about-github-copilot-for-business"">""for business""</a> offering, which provides more clarity around intellectual property issues as well as the ability to manage tool features centrally across an organization. We think these features are critical for enterprise adoption.</p>"
iamlive,assess,tools,TRUE,new,"<p>Creating exactly the minimum viable AWS IAM policies we want, according to the <a href=""https://en.wikipedia.org/wiki/Principle_of_least_privilege"">principle of least privilege</a>, can be a long journey of trial and error. <strong><a href=""https://github.com/iann0036/iamlive"">iamlive</a></strong> can shorten that journey considerably. It monitors the AWS CLI calls made from a machine and determines the policies needed to execute those calls. The tool generates a policy document with statements, actions, principals and resources that can be used as a good starting point. We've found it particularly useful to create policies needed in CI/CD pipelines that provision infrastructure, reducing the usual back and forth after a <a href=""https://www.thoughtworks.com/radar/tools/terraform"">Terraform</a> run fails because the IAM role's policy is insufficient.</p>"
Kepler,assess,tools,TRUE,new,"<p>Measuring energy consumption is an important step for teams to reduce the carbon footprint of their software. <a href=""https://www.thoughtworks.com/radar/tools/cloud-carbon-footprint"">Cloud Carbon Footprint (CCF)</a> estimates energy based on billing and usage data retrieved from cloud APIs. <strong><a href=""https://github.com/sustainable-computing-io/kepler"">Kepler</a></strong> — short for Kubernetes-based Efficient Power Level Exporter — goes one step further: it uses software counters via <a href=""https://01.org/blogs/2014/running-average-power-limit-%E2%80%93-rapl"">RAPL</a>, <a href=""https://en.wikipedia.org/wiki/ACPI"">ACPI</a> and <a href=""https://developer.nvidia.com/nvidia-management-library-nvml"">nvml</a> to measure power consumption by hardware resources and employs an <a href=""https://www.thoughtworks.com/radar/platforms/ebpf"">eBPF</a>-based approach to attribute power consumption to processes, containers and Kubernetes pods. Power usage is then converted to energy estimates using a custom ML model and data from the <a href=""https://www.spec.org/power_ssj2008/"">SPEC Power</a> benchmark. Finally, pod-level energy consumption reporting is made available as <a href=""https://www.thoughtworks.com/radar/tools/prometheus"">Prometheus</a> metrics. In cases where Kubernetes is running on virtual machines, for example when not using bare metal instances, Kepler uses cgroups to <a href=""https://sustainable-computing.io/usage/trouble_shooting/#kepler-energy-metrics-are-zeroes"">estimate</a> energy consumption. We've had significant experience with CCF and can attest to its usefulness, but we're intrigued by the Kepler project’s approach.</p>"
Kubernetes External Secrets Operator,assess,tools,TRUE,new,"<p><strong><a href=""https://github.com/external-secrets/external-secrets"">Kubernetes External Secrets Operator</a></strong> allows external secret providers to be integrated with <a href=""https://www.thoughtworks.com/radar/platforms/kubernetes"">Kubernetes</a>. It reads from the external provider API and injects the result into a Kubernetes Secret. The operator works with a large variety of secret management tools, including some we've featured in previous editions of the Radar. Our teams have found it simplified the use of secrets when working with Kubernetes by allowing the use of a single store across a whole project.</p>"
Kubeshark,assess,tools,FALSE,no change,"<p><strong><a href=""https://kubeshark.co/"">Kubeshark</a></strong> is an API traffic viewer for <a href=""https://www.thoughtworks.com/radar/platforms/kubernetes"">Kubernetes</a>. Until November 2022, it was known as Mizu. Unlike other tools, Kubeshark does not require instrumentation or code changes. It runs as a <a href=""https://kubernetes.io/docs/concepts/workloads/controllers/daemonset/"">DaemonSet</a> to inject a container at the node level in your Kubernetes cluster and performs tcpdump-like operations. We find it useful as a debugging tool, as it can observe all API communications across multiple protocols (REST, gRPC, <a href=""https://www.thoughtworks.com/radar/platforms/apache-kafka"">Kafka</a>, AMQP and <a href=""https://www.thoughtworks.com/radar/platforms/redis"">Redis</a>) in real time.</p>"
Obsidian,assess,tools,TRUE,new,"<p>Knowledge management is critical for tech workers, as we need to be constantly learning and staying up to date with the latest technology developments. Recently, tools such as <strong><a href=""https://obsidian.md/"">Obsidian</a></strong> and <a href=""https://logseq.com/"">Logseq</a> have emerged in the category of note-taking tools that support linking notes to form a knowledge graph, while storing them in plain markdown files in a local directory, thus letting users own their data. These tools help users organize and link their notes in a flexible, nonlinear way.</p><br><br><p>Obsidian has a rich repository of community plugins. Some that have caught our attention, in particular, are <a href=""https://obsidian.md/canvas"">Canvas</a>, akin to a local version of Miro or Mural, and <a href=""https://github.com/blacksmithgu/obsidian-dataview"">Dataview</a>, which effectively treats your notes as a database and provides a query language for filtering, sorting and extracting data from your markdown notes.</p>"
Ory Kratos,assess,tools,TRUE,new,"<p>We've already assessed <a href=""https://www.thoughtworks.com/radar/platforms/hydra"">Ory Hydra</a> as a self-hosted OAuth2 solution, and the feedback from the team has been good. This time, we turn to <strong><a href=""https://github.com/ory/kratos"">Ory Kratos</a></strong>, an API-first identity and user management system that’s developer friendly and easy to customize. It already provides common functions we want to achieve in an identity management system, including self-service login and registration, multi-factor authentication (MFA/2FA), account verification and account recovery. Like Hydra, Kratos is headless and requires developers to build the UI themselves, which gives the team more flexibility. Developers can also customize identity schema to fit different business contexts. Kratos has <a href=""https://www.ory.sh/docs/ecosystem/software-architecture-philosophy"">no external dependencies</a> other than the database, and it's easy to deploy and scale in different cloud environments. If you need to build a user management system, we recommend you give Kratos a try.</p>"
Philips's self-hosted GitHub runner,assess,tools,TRUE,new,"<p>While <a href=""https://www.thoughtworks.com/radar/platforms/github-actions"">GitHub Actions</a> runners cover a wide range of the most common runtimes, sometimes you need something that is more specific to your particular use case, such as a less common language runtime or a particular hardware configuration. That's when you need a self-hosted runner. <strong>Philips's <a href=""https://github.com/philips-labs/terraform-aws-github-runner"">self-hosted GitHub runner</a></strong> is a Terraform module that lets you spin up custom runners on AWS EC2 spot instances. The module also creates a set of Lambdas to make up for the fact that you lose some of GitHub Actions' lifecycle management when you self-host runners. They do the heavy lifting for scaling runners up and down as needed. That helps manage costs and allows you to make runners ephemeral, which helps improve repeatability and security. When you do need to self-host runners, you might miss a lot of things when building custom runners from scratch. Look for tools like this one instead.</p>"
Gradle Kotlin DSL,adopt,languages-and-frameworks,FALSE,moved in,"<p>Our teams now view <strong>Gradle Kotlin DSL</strong> as the default for starting new projects using <a href=""https://www.thoughtworks.com/radar/tools/gradle"">Gradle</a>, preferring it over <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/groovy"">Groovy</a>. Teams already using Groovy should consider migration. <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/kotlin"">Kotlin</a> provides better support for refactoring and simpler editing in IDEs, and our teams report that it produces code that is easier to read and maintain. Given some IDEs now support migration, it should be relatively quick to experiment with replacing existing Groovy. In some situations Kotlin might be slower than Groovy; however, for many projects, this is unlikely to impact the team.</p>"
PyTorch,adopt,languages-and-frameworks,FALSE,moved in,"<p><strong><a href=""https://pytorch.org/"">PyTorch</a></strong> continues to be our choice of machine learning (ML) framework. Most of our teams prefer PyTorch over <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/tensorflow"">TensorFlow</a>. PyTorch exposes the inner workings of ML that TensorFlow hides, making it easier to debug. With dynamic computational graphs, model optimization is much easier compared to any other ML framework. The extensive availability of <a href=""https://huggingface.co/models"">State-of-the-Art (SOTA) models</a> and the ease of implementing research papers make PyTorch stand out. When it comes to graph ML, <a href=""https://pytorch-geometric.readthedocs.io/en/latest/"">PyTorch Geometric</a> is a more mature ecosystem and our teams have had great experiences with it. PyTorch has also gradually bridged gaps when it comes to model deployment and scaling; our teams have used <a href=""https://github.com/pytorch/serve"">TorchServe</a> to serve pretrained models successfully in production, for example. With many teams defaulting to PyTorch for their end-to-end deep-learning needs, we happily recommend adopting PyTorch.</p>"
dbt-unit-testing,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/EqualExperts/dbt-unit-testing"">dbt-unit-testing</a></strong> is a <a href=""https://www.thoughtworks.com/radar/tools/dbt"">dbt</a> package that allows writing unit tests for a model and its logic by mocking its dependencies. This brings the engineering rigor of fast development feedback to the data ecosystem. Our teams use this package with <a href=""https://www.thoughtworks.com/radar/platforms/snowflake"">Snowflake</a> to practice test-driven development (<a href=""https://www.thoughtworks.com/insights/blog/test-driven-development-best-thing-has-happened-software-design"">TDD</a>), although it was only feasible for simple transformations. The library certainly has rough edges when it comes to debugging failed test runs, but the ability to write unit tests on transformers as we develop the model provided a neat developer experience.</p>"
Jetpack CameraViewfinder,trial,languages-and-frameworks,TRUE,new,"<p>When adding camera capabilities to Android apps, developers had to look out for pitfalls. The recently introduced <strong><a href=""https://android-developers.googleblog.com/2022/11/introducing-camera-viewfinder.html"">Jetpack CameraViewfinder</a></strong> API significantly improves the developer experience in this area. Internally it uses either a TextureView or SurfaceView to display the camera feed and applies transformations to correctly display the viewfinder, fixing aspect ratio, scale and rotation where necessary. Optimized layouts for foldable devices are provided, too. While not a major feature, we highlight it here to ensure teams are aware of its existence.</p>"
Jetpack DataStore,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://developer.android.com/topic/libraries/architecture/datastore"">Jetpack DataStore</a></strong> is a new data storage solution to store data asynchronously, consistently and transactionally. It has two implementations: Preferences DataStore for untyped key-value pairs and Proto DataStore for complex data types using Protobufs. By default it is used with <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/kotlin"">Kotlin</a> coroutines and Flow but additional support for RXJava 2 and 3 is available. The documentation recommends you consider migrating to DataStore if you're currently using SharedPreferences, and we agree with that recommendation.</p>"
Mikro ORM,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://mikro-orm.io/"">Mikro ORM</a></strong> is an object-relational mapping (ORM) framework that has an interesting <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/typescript"">TypeScript</a>-centric approach. By leveraging TypeScript throughout the entire stack, it offers a consistent development experience from browser to backend, making it easier for developers to write and maintain code. Notably, Mikro ORM's performance is excellent, enabling rapid query execution and minimizing latency. While Mikro ORM offers appealing features, it’s essential to keep in mind the general caveats associated with object-relational mappers. ORM frameworks are <a href=""https://martinfowler.com/bliki/OrmHate.html"">often complex</a> and offer only a leaky abstraction over a relational data store, and so using one is always a balance of trade-offs.</p>"
Per-app language preferences,trial,languages-and-frameworks,TRUE,new,"<p>Many people speak more than one language and use different languages in different contexts. Devices and platforms that can run apps generally ask the user to select one language for the system and then make the apps follow suit. For mobile phones, in particular, users may prefer certain apps to run in a language other than the system's language; Apple introduced a per-app language setting in iOS a while ago. Android app developers, however, had to implement a custom solution within their apps if they wanted to provide this option — until now. Android 13 introduced a new system setting, <strong><a href=""https://android-developers.googleblog.com/2022/11/per-app-language-preferences-part-1.html"">per-app language preferences</a>,</strong> and a public API, making it easier for developers to offer this feature. For backward compatibility, equivalent APIs are available in AndroidX via AppCompatDelegate. We encourage developers to replace their custom solutions and instead use this feature in their apps.</p>"
Quarto,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://quarto.org/"">Quarto</a></strong> is an open-source scientific and technical publishing system. With it, we can build computational notebooks that allow you to write documents in markdown, embed code and emit that code’s output into the final document. It can be used to create reproducible and customizable data analysis reports, which can be easily shared in a variety of formats. Our data science teams used Quarto to share data analysis reports containing visualizations (plots) and tables. They liked being able to use <a href=""https://en.wikipedia.org/wiki/R_(programming_language)"">R</a> and <a href=""https://en.wikipedia.org/wiki/Python_(programming_language)"">Python</a> to generate these dynamic reports and then export them as <a href=""https://en.wikipedia.org/wiki/HTML"">HTML</a> to share with stakeholders. If you're looking to share your research and analysis within or outside of your organization, we recommend evaluating Quarto.</p>"
River,trial,languages-and-frameworks,FALSE,moved in,"<p>At the heart of many approaches to machine learning lies the creation of a model from a set of training data. Once a model is created, it can be used over and over again. However, the world isn't stationary, and often the model needs to change as new data becomes available. Simply re-running the model creation step can be slow and <a href=""https://medium.com/syncedreview/the-staggering-cost-of-training-sota-ai-models-e329e80fa82"">costly</a>. Incremental learning addresses this issue, making it possible to learn from streams of data incrementally to react to change faster. As a bonus, the compute and memory requirements are lower and predictable. Our practical experience with <strong><a href=""https://riverml.xyz/dev/"">River</a></strong> continues to be positive. <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/vowpal-wabbit"">Vowpal Wabbit</a>, which can be an alternative, has a much steeper learning curve, and the Scikit-like API offered by River makes River more accessible to data scientists.</p>"
Stencil,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://stenciljs.com/"">Stencil</a></strong> is a library that enables developers to build reusable Web Components using well-established tools such as <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/typescript"">TypeScript</a>, JSX and JSDoc. According to our teams' experiences, Stencil is a very good choice for building platform-agnostic design systems. For the few browsers that don't support modern browser features, Stencil ensures compatibility by polyfilling unsupported features and APIs on demand.</p>"
Synthetic Data Vault,trial,languages-and-frameworks,FALSE,moved in,"<p><strong><a href=""https://github.com/sdv-dev/SDV"">Synthetic Data Vault (SDV)</a></strong> is a synthetic data generation ecosystem of libraries that can learn the distribution of a data set to generate synthetic data with the same format and statistical properties as the source. In the past, we talked about the downsides of using <a href=""https://www.thoughtworks.com/radar/techniques/production-data-in-test-environments"">production data in test environments</a>. However, the nuances of data distribution in production can hardly be replicated manually, resulting in defects and surprises. We've had good experiences using SDV to generate large data for performance testing. SDV fares well with modeling a <a href=""https://docs.sdv.dev/sdv/single-table-data/modeling"">single table</a>. However, data generation time increases considerably as the number of <a href=""https://docs.sdv.dev/sdv/multi-table-data/modeling"">tables</a> with foreign key constraints increases. Nonetheless, SDV offers great promise for local performance testing. It's a good tool for synthetic data generation and worth considering for your testing needs.</p>"
Vitest,trial,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://vitest.dev/"">Vitest</a></strong> is a unit testing framework for JavaScript. Up to now, many teams have relied on <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/jest"">Jest</a>, but Jest doesn't play well with <a href=""https://www.thoughtworks.com/radar/tools/vite"">Vite</a>, a modern front-end build tool. Using Jest and Vite together forced teams to create two pipelines — one for build and development and one for unit testing — which required tedious configuration of the pipelines with duplicate settings. These problems are solved with Vitest. It is designed specifically for Vite and uses Vite as a bundler. As an additional feature, Vitest has Jest-compatible APIs which makes it possible to use Vitest as a drop-in replacement for Jest in various build setups. However, using Vite and Vitest together provides a better developer experience, and although Vitest is fast, in our experience, it isn't necessarily faster than using Jest.</p>"
.NET 7 Native AOT,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://learn.microsoft.com/en-us/dotnet/core/deploying/native-aot/"">.NET 7 Native AOT</a></strong> is a big step forward in a long line of approaches to deploying .NET applications natively. It does away with IL and JIT at runtime entirely. Introduced in .NET 7, this improvement is particularly significant for running .NET applications in serverless functions. This new deployment option eliminates the cold start issue, which has been a persistent problem for .NET on serverless platforms like <a href=""https://www.thoughtworks.com/radar/platforms/aws-lambda"">AWS Lambda</a> and Azure Functions. With Native AOT, you can generate a smaller deployable binary than previous methods, resulting in faster cold start times. AWS has officially embraced Native AOT, supporting it with their Amazon Lambda Tools. This new deployment option brings .NET 7 on par with TypeScript/JavaScript in terms of cold start times, making it a viable option for organizations with a largely .NET-oriented infrastructure.</p>"
.NET MAUI,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://learn.microsoft.com/en-us/dotnet/maui/what-is-maui"">.NET MAUI</a></strong> is a new cross-platform framework for creating native mobile and desktop apps with C# and XAML. It allows the creation of apps that can run on Android, iOS, macOS and Windows from a single shared codebase. However, as a new technology, the ecosystem around MAUI is not as developed as <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/react-native"">React Native</a> or other cross-system platforms, and it only supports C#. Additionally, MAUI may face challenges encountered by organizations using <a href=""https://www.thoughtworks.com/radar/tools/xamarin"">Xamarin</a> in the past, including poor cross-platform tooling, mobile integration problems, developer availability and an immature ecosystem.</p><br><br><p>While Microsoft announced their commitment to MAUI as an open-source, mobile-first framework for mobile development, its success has yet to be proven. If you’re already using Xamarin, you may want to assess MAUI as a potential upgrade; however, if C# or Xamarin isn't part of your tool set yet, you may want to approach MAUI with some caution until the technology is more widely adopted and proven in the market.</p>"
dbt-expectations,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/calogica/dbt-expectations/tree/0.8.2/"">dbt-expectations</a></strong> is an extension package for <a href=""https://www.thoughtworks.com/radar/tools/dbt"">dbt</a> inspired by <a href=""https://www.thoughtworks.com/radar/tools/great-expectations"">Great Expectations</a>. Data quality is an important tenet of data governance, so when it comes to automated data governance, it's important to craft built-in controls that flag anomalies or quality issues in data pipelines. Just as unit tests run in a build pipeline, dbt-expectations makes assertions during the execution of a data pipeline. In the dbt world, you can run Great Expectations–style data quality tests on your warehouse directly within dbt. Our teams have been exploring this, and it made sense to highlight it.</p>"
Directus,assess,languages-and-frameworks,TRUE,new,"<p>We've used <strong><a href=""https://directus.io/headless-cms/"">Directus</a></strong> as a headless content management system (CMS). Although we have options when it comes to headless CMS products, we needed a self-hosted solution with rich digital asset management and content authoring workflows. In this evaluation we find Directus to be a good fit for our needs; we quite like its event-driven data processing and automation via <a href=""https://docs.directus.io/configuration/flows.html"">flows</a>.</p>"
Ferrocene,assess,languages-and-frameworks,TRUE,new,"<p>The <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/rust"">Rust</a> language has been gaining popularity in recent years for its safety, performance and concurrency features. However, certified Rust toolchains have been missing for applications in safety-critical markets like automotive. This gap is being addressed by <strong><a href=""https://ferrous-systems.com/ferrocene/"">Ferrocene</a></strong>, a Rust compiler toolchain. Ferrocene promises to be ISO26262 functional safety standard compliant for the electronic systems in road vehicles; an effort to qualify the language and toolchain for use in such domains is already underway. We're excited by its progress and the availability of such safety-compliant tools will certainly speed up the adoption of Rust in the automotive industry.</p>"
Flutter for embedded,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://flutter.dev/multi-platform/embedded"">Flutter for embedded</a></strong> makes it relatively easy to create and maintain a modern UI similar to mobile apps but for embedded systems like human-machine interface (HMI) in cars, refrigerators and other consumer appliances. This is made possible with <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/flutter"">Flutter</a> now supporting custom embedders, which allows portability to different platforms. The apps are written in the <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/google-dart"">Dart</a> programming language using the Flutter SDK and ecosystem. We've been building prototypes with it —  our developers love the dev experience and our customers like the agility, speed and modern user experience that it brings.</p>"
Fugue,assess,languages-and-frameworks,TRUE,new,"<p>In data engineering we're seeing a bewildering choice of tools and technologies. For less experienced engineers especially, it can make sense to work with an abstraction layer to get into the tools, to focus on the task at hand without having to learn several technology-specific APIs and to have the option of switching underlying technologies without too much effort. <strong><a href=""https://fugue-tutorials.readthedocs.io/"">Fugue</a></strong> is such an abstraction layer. It provides a unified interface for distributed computing, which makes it possible to run Python, pandas and SQL code on <a href=""https://www.thoughtworks.com/radar/platforms/apache-spark"">Spark</a>, <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/dask"">Dask</a>, Ray and <a href=""https://www.thoughtworks.com/radar/platforms/duckdb"">DuckDB</a> with minimal rewrites. However, if your team has already decided on a set of technologies, and if they're familiar with their APIs and deep into tweaking and tuning their backend systems, such an abstraction layer provides less value in our experience.</p>"
Galacean Engine,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/galacean/engine"">Galacean Engine</a></strong> is a web- and mobile-first interactive engine, designed to provide a seamless way to render component-based architecture and animation in a mobile-friendly manner. With its focus on lightweight and high-performance rendering, it has become an increasingly popular choice for developers creating engaging mobile games. It's a <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/typescript"">TypeScript</a>-based engine that developers report outperforms alternatives.</p>"
LangChain,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/hwchase17/langchain"">LangChain</a></strong> is a framework for building applications with large language models (LLMs). These models have triggered a race to incorporate generative AI in several use cases. However, using these LLMs in isolation may not be enough — you have to combine them with your differentiated assets to build an impactful product. LangChain fills this niche with some neat features, including prompt management, chaining, <a href=""https://python.langchain.com/en/latest/use_cases/evaluation/data_augmented_question_answering.html"">data augmented generation</a> and a rich set of <a href=""https://langchain.readthedocs.io/en/latest/modules/agents/agents.html"">agents</a> to determine which actions to take and in what order. We expect more tooling and frameworks to evolve with LLMs, and we recommend assessing LangChain.</p>"
mljar-supervised,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/mljar/mljar-supervised"">mljar-supervised</a></strong> is an <a href=""https://www.thoughtworks.com/radar/techniques/automated-machine-learning-automl"">AutoML</a> Python package that assists with understanding and explaining tabular data. Our data science teams are excited about it and use it to automate exploratory data analysis. It abstracts the common way to preprocess the data, construct the machine learning (ML) models and perform hyper-parameters tuning to find the best model. Explainability and transparency are important tenets, and that's where mljar-supervised shines. It allows you to see exactly how the ML pipeline is constructed with a detailed markdown report for each ML model. It’s definitely an interesting AutoML package that’s worth assessing for your ML needs.</p>"
nanoGPT,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://github.com/karpathy/nanoGPT"">nanoGPT</a></strong> is a framework for training and fine-tuning medium-sized generative pretrained transformers (GPT). The author, Andrej Karpathy, references <a href=""https://arxiv.org/abs/1706.03762"">Attention is All You Need</a> and <a href=""https://arxiv.org/abs/2005.14165"">OpenAI's GPT-3</a> papers to <a href=""https://www.youtube.com/watch?v=kCc8FmEb1nY"">build a GPT from scratch</a> using <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/pytorch"">PyTorch</a>. With all the hype around generative AI, we want to highlight nanoGPT for its simplicity and focus on clearly articulating the building blocks of the GPT architecture.</p>"
pandera,assess,languages-and-frameworks,TRUE,new,"<p>In previous Radars, we've featured data validation and testing platforms like <a href=""https://www.thoughtworks.com/radar/tools/great-expectations"">Great Expectations</a> that can be used to validate assumptions and test the quality of incoming data used for training or classification. Sometimes, though, all you need is a simple code library to implement tests and quality checks directly in pipelines. <strong><a href=""https://github.com/unionai-oss/pandera"">pandera</a></strong> is a Python library for testing and validating data across a wide range of frame types such as pandas, <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/dask"">Dask</a> or PySpark. pandera can implement simple assertions about fields or hypothesis tests based on statistical models. The wide range of supported frame libraries means tests can be written once and then applied to a variety of underlying data formats. pandera can also be used to generate <a href=""https://www.thoughtworks.com/radar/techniques/synthetic-data-for-testing-models"">synthetic data to test ML models</a>.</p>"
Qwik,assess,languages-and-frameworks,TRUE,new,"<p>One of the challenges of creating a rich, interactive browser-based experience is in minimizing the time from first request to full user interactivity. When starting up, the application may need to download large amounts of JavaScript to the browser or execute a lengthy process to restore application state on the server. <strong><a href=""https://qwik.builder.io/"">Qwik</a></strong> is a new front-end framework that serializes application state so it can be rendered on the server without rehydrating and replaying application logic. This is achieved through <em>resumability</em>, which involves pausing execution on the server to resume it on the client. Like other newer front-end frameworks, such as <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/astro"">Astro</a> or <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/svelte"">Svelte</a>, Qwik also speeds up initial page load times by minimizing the amount of JavaScript to load. In Qwik's case, the initial application download is primarily HTML, with most JavaScript loaded dynamically on demand from a local cache, if possible.</p>"
SolidJS,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""https://www.solidjs.com/"">SolidJS</a></strong> is a declarative JavaScript library for creating user interfaces. In the last year, we've seen an increase in SolidJS's visibility and popularity among developers, particularly those interested in creating richer user interactions. SolidJS compiles its templates to real DOM nodes (instead of using vDOM) and updates them with fine-grained reactions which reduces unnecessary DOM updates and results in faster performance and a better user experience. It has a simple API and great support for <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/typescript"">TypeScript</a>, which can help catch errors during development. Another benefit of SolidJS is its small bundle size, which is ideal for building fast and lightweight web applications and benefits a mobile-first approach. SolidJS is a relatively new framework, so it doesn't have as large of a community or ecosystem as other frameworks. However, judging by the growing number of useful libraries and tools, it seems to be growing in popularity. Its reactive update system, functional component model and templating system make SolidJS an attractive choice to assess, and we're seeing interest from several teams and communities.</p>"
Turborepo,assess,languages-and-frameworks,TRUE,new,"<p>One of the topics that seems to perennially draw interest in our discussions is the issue of monorepos. Some places have embraced them for the whole organization, while others have applied the concept in certain narrow applications such as mobile applications or combined UI/BFF development. Regardless of whether or where monorepos are appropriate, the industry seems to be revisiting tools that can effectively manage large codebases and build them efficiently into deployable units. <strong><a href=""https://turbo.build/repo"">Turborepo</a></strong> is a relatively new tool in this category that offers an alternative to <a href=""https://www.thoughtworks.com/radar/tools/nx"">Nx</a> or <a href=""https://lerna.js.org/"">Lerna</a> for large JavaScript or TypeScript codebases. One of the challenges with large repos is executing builds quickly enough that they don't interrupt developer flow or reduce efficiency. Turborepo is written in <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/rust"">Rust</a> which makes it highly performant; it also builds incrementally and caches intermediate steps to speed things up further. However, it does require changes to the developer workflow that take time to learn and is probably best suited to large codebases with multiple independent builds where a different approach is warranted. We've found that the documentation is sparse, leading some teams to stick with more established tools for now. However, it's worth assessing and seeing if Turborepo and its newer companion, <a href=""https://turbo.build/pack"">Turbopack</a> (currently in beta), continue to evolve.</p>"
WebXR Device API,assess,languages-and-frameworks,TRUE,new,"<p>When working on the <a href=""https://www.thoughtworks.com/radar/platforms/webvr"">WebVR</a> experimental API, it became clear that it would make more sense to have a combined API for VR and AR. Rather than changing the WebVR API significantly, a new specification was created: WebXR. At its core is the <strong><a href=""https://developer.mozilla.org/en-US/docs/Web/API/WebXR_Device_API"">WebXR Device API</a></strong> which provides key capabilities for writing VR and AR applications in a web browser. The API is <a href=""https://www.w3.org/TR/webxr/"">extensive</a>, and at the time of writing it isn’t <a href=""https://caniuse.com/webxr"">fully supported</a> by all browsers. Our teams have used WebXR on several occasions, and we see the <a href=""https://immersiveweb.dev/#benefitsofdoingxrontheweb"">benefits described by the Immersive Web Working Group</a>. For prototypes, we especially like that the experience is available immediately in a web browser. The development team doesn't have to go through an app-store process, and users can play with the experience without having to install an app. Given the status of the API and the fact it’s hidden behind a feature toggle in some browsers, we haven’t seen it used beyond proofs of concept and prototypes.</p>"
